"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.imageID","Input.objectClass","Input.imageLink1","Input.imageLink2","Input.imageLink3","Input.imageLink4","Answer.detection1.1","Answer.detection2.2","Answer.detection3.3","Answer.detection4.4","Answer.e_abort","Answer.e_canplay","Answer.e_canplaythrough","Answer.e_durationchange","Answer.e_emptied","Answer.e_ended","Answer.e_error","Answer.e_loadeddata","Answer.e_loadedmetadata","Answer.e_loadstart","Answer.e_pause","Answer.e_play","Answer.e_playing","Answer.e_progress","Answer.e_ratechange","Answer.e_seeked","Answer.e_seeking","Answer.e_stalled","Answer.e_suspend","Answer.e_timeupdate","Answer.e_volumechange","Answer.e_waiting","Answer.imageLink1","Answer.imageLink2","Answer.imageLink3","Answer.imageLink4","Answer.maxNumberChoices","Answer.numberDetections","Answer.object_class","Approve","Reject"
"3IZPORCT1FFL2ZKXZ0RCQTL2P16RHM","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","3WR9XG3T64IJUOAH1HEPG7GE9GO47W","A3QMUKFVG3I5C2","Submitted","Mon Feb 20 07:52:26 PST 2023","Mon Feb 20 07:52:50 PST 2023","Mon Feb 27 07:52:50 PST 2023","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","5037","car","https://storage.googleapis.com/object_detections/chosen_images/alpha1/5037_car0_small_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/5037_car0_small_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/5037_car0_small_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/5037_car0_small_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/5037_car0_small_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/5037_car0_small_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/5037_car0_small_IoU0.7.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/5037_car0_small_IoU0.7.png","1","3","car"
"3JYPJ2TAYIEGCQDCRIZNID9A845PFU","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","30BUDKLTXE2MZMTR2UB5R9E9VZ7E5H","A02878982MUSKX5V8EFO1","Submitted","Fri Feb 17 09:06:59 PST 2023","Fri Feb 17 09:07:20 PST 2023","Fri Feb 24 09:07:20 PST 2023","","","","21","100% (3/3)","0% (0/0)","0% (0/0)","309452","bird","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","false","false","true","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","1","3","bird"
"3JYPJ2TAYIEGCQDCRIZNID9A845PFU","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","39GXDJN2OULMOFYFVI7I3XCMXKAV85","A16IT4WFJSH4VB","Submitted","Fri Feb 17 07:22:45 PST 2023","Fri Feb 17 07:22:55 PST 2023","Fri Feb 24 07:22:55 PST 2023","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","309452","bird","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","1","3","bird"
"3JYPJ2TAYIEGCQDCRIZNID9A845PFU","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","3A7Y0R2P2PV3CLZTM15RG8ILT6GJXK","A18GB00R46WI6P","Submitted","Sat Feb 18 02:44:25 PST 2023","Sat Feb 18 02:44:38 PST 2023","Sat Feb 25 02:44:38 PST 2023","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","309452","bird","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","1","3","bird"
"3JYPJ2TAYIEGCQDCRIZNID9A845PFU","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","3C5W7UE9CGXTDT5EPYIJW0A2X0NXME","A3QMUKFVG3I5C2","Submitted","Mon Feb 20 08:02:31 PST 2023","Mon Feb 20 08:02:38 PST 2023","Mon Feb 27 08:02:38 PST 2023","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","309452","bird","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","1","3","bird"
"3JYPJ2TAYIEGCQDCRIZNID9A845PFU","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","3FDJT1UU75FPLML1YGM8P4REFWF5K4","AZO5KPO3QS0OU","Submitted","Mon Feb 20 01:35:39 PST 2023","Mon Feb 20 01:37:19 PST 2023","Mon Feb 27 01:37:19 PST 2023","","","","100","0% (0/0)","0% (0/0)","0% (0/0)","309452","bird","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","false","false","true","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","1","3","bird"
"3JYPJ2TAYIEGCQDCRIZNID9A845PFU","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","3GD6L00D3T4LNSKLI5XC1R61SL61MO","A2K00ULW2QZZ2X","Submitted","Mon Feb 20 02:31:06 PST 2023","Mon Feb 20 02:31:29 PST 2023","Mon Feb 27 02:31:29 PST 2023","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","309452","bird","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","1","3","bird"
"3JYPJ2TAYIEGCQDCRIZNID9A845PFU","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","3HPZF4IVNN054CJXH5A7CICZ5S3CY7","AFPVMYJ1WSTJL","Submitted","Sat Feb 18 14:31:50 PST 2023","Sat Feb 18 14:33:36 PST 2023","Sat Feb 25 14:33:36 PST 2023","","","","106","0% (0/0)","0% (0/0)","0% (0/0)","309452","bird","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","1","3","bird"
"3JYPJ2TAYIEGCQDCRIZNID9A845PFU","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","3IGI0VL648RC12CM08ANQ289QMDNOK","AWZE4H0LSUQQA","Submitted","Fri Feb 17 12:04:47 PST 2023","Fri Feb 17 12:05:00 PST 2023","Fri Feb 24 12:05:00 PST 2023","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","309452","bird","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","1","3","bird"
"3JYPJ2TAYIEGCQDCRIZNID9A845PFU","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","3K3R2QNK8CAMP5SPVK3R775E3JY9UY","A244C0C7JAT1P4","Submitted","Mon Feb 20 04:34:46 PST 2023","Mon Feb 20 04:34:56 PST 2023","Mon Feb 27 04:34:56 PST 2023","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","309452","bird","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","1","3","bird"
"3JYPJ2TAYIEGCQDCRIZNID9A845PFU","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","3NL0RFNU0GU7P3H1KB3YKCL0F0N4K1","A2XDT4STF6YGPY","Submitted","Mon Feb 20 06:02:17 PST 2023","Mon Feb 20 06:02:24 PST 2023","Mon Feb 27 06:02:24 PST 2023","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","309452","bird","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","1","3","bird"
"3JYPJ2TAYIEGCQDCRIZNID9A845PFU","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","3R5F3LQFV3R6IRQ53WLHLPFI00KZOC","A1HBU0DWXZ1LS4","Submitted","Fri Feb 17 07:27:37 PST 2023","Fri Feb 17 07:27:50 PST 2023","Fri Feb 24 07:27:50 PST 2023","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","309452","bird","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","1","3","bird"
"3JYPJ2TAYIEGCQDCRIZNID9A845PFU","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","3RRCEFRB7NJ6W0D7EYQ5L92AS6Z4B2","A3RZ3ZVK4ZB808","Submitted","Fri Feb 17 07:27:11 PST 2023","Fri Feb 17 07:27:24 PST 2023","Fri Feb 24 07:27:24 PST 2023","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","309452","bird","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","1","3","bird"
"3JYPJ2TAYIEGCQDCRIZNID9A845PFU","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","3WR9XG3T64IJUOAH1HEPG7GE9GC47K","AATL9AWHKU1YX","Submitted","Sat Feb 18 05:07:08 PST 2023","Sat Feb 18 05:07:25 PST 2023","Sat Feb 25 05:07:25 PST 2023","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","309452","bird","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","true","false","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/chosen_images/alpha1/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha10/309452_bird0_large_IoU0.9.png","https://storage.googleapis.com/object_detections/chosen_images/alpha100/309452_bird0_large_IoU0.8.png","https://storage.googleapis.com/object_detections/chosen_images/factor1.5/309452_bird0_large_IoU0.7.png","1","3","bird"
"3CRWSLD91KA4X0TSY5QLO3OTV0LMOH","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","31IBVUNM9T6V3U823WDODPT8KOTFVC","AFPVMYJ1WSTJL","Submitted","Sat Feb 18 14:42:19 PST 2023","Sat Feb 18 14:42:31 PST 2023","Sat Feb 25 14:42:31 PST 2023","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","578922","toothbrush","https://storage.googleapis.com/object_detections/attention_check/0.3/578922_toothbrush0_medium_IoU0.2.png","https://storage.googleapis.com/object_detections/attention_check/correct/578922_toothbrush0_medium_IoU0.9correct.png","https://storage.googleapis.com/object_detections/attention_check/5/578922_toothbrush0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/attention_check/0.1/578922_toothbrush0_medium_IoU0.0.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/attention_check/0.3/578922_toothbrush0_medium_IoU0.2.png","https://storage.googleapis.com/object_detections/attention_check/correct/578922_toothbrush0_medium_IoU0.9correct.png","https://storage.googleapis.com/object_detections/attention_check/5/578922_toothbrush0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/attention_check/0.1/578922_toothbrush0_medium_IoU0.0.png","1","3","toothbrush"
"3CRWSLD91KA4X0TSY5QLO3OTV0LMOH","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","31T4R4OBOTNMPSNWUWK7Z5S21T1C7D","AZO5KPO3QS0OU","Submitted","Mon Feb 20 01:39:09 PST 2023","Mon Feb 20 01:39:33 PST 2023","Mon Feb 27 01:39:33 PST 2023","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","578922","toothbrush","https://storage.googleapis.com/object_detections/attention_check/0.3/578922_toothbrush0_medium_IoU0.2.png","https://storage.googleapis.com/object_detections/attention_check/correct/578922_toothbrush0_medium_IoU0.9correct.png","https://storage.googleapis.com/object_detections/attention_check/5/578922_toothbrush0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/attention_check/0.1/578922_toothbrush0_medium_IoU0.0.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/attention_check/0.3/578922_toothbrush0_medium_IoU0.2.png","https://storage.googleapis.com/object_detections/attention_check/correct/578922_toothbrush0_medium_IoU0.9correct.png","https://storage.googleapis.com/object_detections/attention_check/5/578922_toothbrush0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/attention_check/0.1/578922_toothbrush0_medium_IoU0.0.png","1","3","toothbrush"
"3CRWSLD91KA4X0TSY5QLO3OTV0LMOH","3PUZG2R74RRLAR6NGE06EJZSYLJ455","Compare object detections","Look at four object detections and choose the one that, in your opinion, best identifies the object.","object detections","$0.00","Fri Feb 17 06:49:56 PST 2023","15","BatchId:376145;OriginalHitTemplateId:921587254;","180","604800","Mon Feb 27 06:49:56 PST 2023","","","338JKRMM276VP2WANRASKNR8FT3HA9","A18GB00R46WI6P","Submitted","Sat Feb 18 02:41:34 PST 2023","Sat Feb 18 02:41:56 PST 2023","Sat Feb 25 02:41:56 PST 2023","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","578922","toothbrush","https://storage.googleapis.com/object_detections/attention_check/0.3/578922_toothbrush0_medium_IoU0.2.png","https://storage.googleapis.com/object_detections/attention_check/correct/578922_toothbrush0_medium_IoU0.9correct.png","https://storage.googleapis.com/object_detections/attention_check/5/578922_toothbrush0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/attention_check/0.1/578922_toothbrush0_medium_IoU0.0.png","false","true","false","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","https://storage.googleapis.com/object_detections/attention_check/0.3/578922_toothbrush0_medium_IoU0.2.png","https://storage.googleapis.com/object_detections/attention_check/correct/578922_toothbrush0_medium_IoU0.9correct.png","https://storage.googleapis.com/object_detections/attention_check/5/578922_toothbrush0_medium_IoU0.7.png","https://storage.googleapis.com/object_detections/attention_check/0.1/578922_toothbrush0_medium_IoU0.0.png","1","3","toothbrush"
